Client Name,Total Assistance,Total Investment,Investment Gain,Investment Grade,Condition,Estimated Jobs,Country,SME,Ownership,Status,Constituency,Sector,Business Plan Grade,Average Grade,Jobs Created
Essential Designs (NI) Ltd,1500,3000,1500.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,False,False
Essential Designs (NI) Ltd,12168,30420,18252.0,0.6,Other,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
Esther,15000,15000,0.0,0,Other,0,Northern Ireland,SME,Local,Local,BELFAST EAST,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
ESTHER,5000,10000,5000.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST EAST,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
ESTHER,2500,5000,2500.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST EAST,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
ESTHER,30000,280000,250000.0,0.8928571428571429,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,BELFAST EAST,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",True,True,True
Esther,25000,25000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST EAST,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Esther,10000,10000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST EAST,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Etain Limited,5248,10496,5248.0,0.5,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Etain Limited,15000,48000,33000.0,0.6875,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Etain Limited,46500,155000,108500.0,0.7,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,True
Etain Limited,9500,19000,9500.0,0.5,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Etain Limited,760,1520,760.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Etain Limited,27382,198920,171538.0,0.8623466720289563,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,True,True,False
Etain Limited,161000,1770000,1609000.0,0.9090395480225989,Creating Jobs / Capital Investment / Business Development,23,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,True,True,True
Etain Limited,813,1625,812.0,0.49969230769230766,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Etain Limited,4000,16800,12800.0,0.7619047619047619,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Etain Limited,14904,46042,31138.0,0.6762955562312671,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
ETimes2 Limited,4450,8900,4450.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
ETimes2 Limited,4500,15000,10500.0,0.7,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,SOUTH DOWN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,True
ETimes2 Limited,15000,15000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Euro AutoSpares Limited,1130,2260,1130.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,False,False
Euro AutoSpares Limited,16815,95350,78535.0,0.823649711588883,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,NORTH ANTRIM,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,True,True
Euro AutoSpares Limited,6017,26287,20270.0,0.7711035873245331,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,True,False
Euroclean,60000,60000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST WEST,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,False,False
Eurofab Engineering Structures Ltd,76900,534000,457100.0,0.8559925093632959,Creating Jobs / Capital Investment / Business Development,11,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,True,True,True
Eurofab Engineering Structures Ltd,38460,96150,57690.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,False,True,False
Europa Valves Limited,21000,71000,50000.0,0.704225352112676,Other,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,True,False
Eventco Caterers and Marquees,6420,24280,17860.0,0.7355848434925865,Other,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,False
Eventmap Limited,37624,95265,57641.0,0.6050595706712854,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Eventmap Limited,333589,1458400,1124811.0,0.7712637136588042,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Eventmap Limited,5025,10050,5025.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Eventmap Limited,2200,4400,2200.0,0.5,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,INFORMATION AND COMMUNICATION,False,False,False
Eventmap Limited,140000,1618937,1478937.0,0.913523503385246,Creating Jobs / Capital Investment / Business Development,20,Northern Ireland,SME,Local,Local,BELFAST NORTH,INFORMATION AND COMMUNICATION,True,True,True
Eventmap Limited,5371,10742,5371.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,INFORMATION AND COMMUNICATION,False,False,False
Evergreen Horticultural Products,2750,5500,2750.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MINING AND QUARRYING,False,False,False
Evergreen Horticultural Products,24698,92478,67780.0,0.7329310754990377,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,MID ULSTER,MINING AND QUARRYING,False,True,True
Evergreen Horticultural Products,96900,1047000,950100.0,0.9074498567335243,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,MID ULSTER,MINING AND QUARRYING,True,True,True
EverQuote,420000,7400000,6980000.0,0.9432432432432433,Creating Jobs / Capital Investment / Business Development,70,United States Of America,Non SME,External,New,Not Yet Determined,FINANCIAL AND INSURANCE ACTIVITIES,True,True,True
Everun Limited,36040,90100,54060.0,0.6,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,BELFAST NORTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,True
Everun Limited,24375,24375,0.0,0,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Everun Limited,3329,6658,3329.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Evide Impact Limited,413,825,412.0,0.4993939393939394,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,False,False,False
Evolution Healthcare Limited,2670,5340,2670.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,False,False,False
Evolution Healthcare Limited,1913,3826,1913.0,0.5,Developing Skills,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,False,False,False
Evolve by Samara,4292,12192,7900.0,0.6479658792650919,Other,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,False
EVP Group Limited,7000,14000,7000.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,STRANGFORD,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
EVP Group Limited,6000,12000,6000.0,0.5,Other,0,Northern Ireland,SME,Local,Local,STRANGFORD,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Evron Foods,150554,691055,540501.0,0.7821389035604981,Investing in R&D,0,Northern Ireland,Non SME,Local,Local,UPPER BANN,MANUFACTURING,False,True,False
Evron Foods,189769,830861,641092.0,0.771599581638806,Investing in R&D,0,United States Of America,Non SME,External,Existing,UPPER BANN,MANUFACTURING,False,True,False
Exact CNC (NI) Ltd,144500,1346677,1202177.0,0.8926988431524412,Creating Jobs / Capital Investment / Business Development,17,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,True,True,True
Exact CNC (NI) Ltd,2200,5500,3300.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,False
Exact CNC (NI) Ltd,4750,9500,4750.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
Exact CNC (NI) Ltd,3849,7698,3849.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
Exact CNC (NI) Ltd,25000,76548,51548.0,0.6734075351413492,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,False
Exact CNC (NI) Ltd,25000,108100,83100.0,0.7687326549491211,Other,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,False
Exact CNC (NI) Ltd,14700,30000,15300.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
Exact CNC (NI) Ltd,8078,16236,8158.0,0.5024636610002464,Investing in R&D,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
Exact CNC (NI) Ltd,144658,413308,268650.0,0.6499995160993739,Developing Skills,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,False
Exact CNC (NI) Ltd,9150,18300,9150.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
Exact CNC (NI) Ltd,3504,7150,3646.0,0.50993006993007,Developing Skills,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
Exact CNC (NI) Ltd,119005,364003,244998.0,0.673065881325154,Investing in R&D,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,False
Exact CNC (NI) Ltd,14077,35192,21115.0,0.5999943168902023,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,False
Exact CNC (NI) Ltd,40000,107264,67264.0,0.6270883054892602,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,False
Exact CNC (NI) Ltd,40000,167995,127995.0,0.7618976755260574,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,False
Exact CNC (NI) Ltd,5660,11320,5660.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
Exact CNC (NI) Ltd,37500,125000,87500.0,0.7,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,False
Examenlab Ltd,14895,49650,34755.0,0.7,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,BELFAST WEST,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,False,True,True
Examenlab Ltd,19035,63450,44415.0,0.7,Other,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,False,True,False
Examenlab Ltd,39929,121268,81339.0,0.6707375399940627,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,False,True,False
Examenlab Ltd,24822,66205,41383.0,0.6250736349218338,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,False,True,False
Examenlab Ltd,10000,30470,20470.0,0.6718083360682638,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,False,True,False
Examenlab Ltd,26100,87000,60900.0,0.7,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,BELFAST SOUTH,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,False,True,True
Examenlab Ltd,62376,158673,96297.0,0.6068896409597095,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,False,True,False
Examenlab Ltd,65111,176578,111467.0,0.6312621051320096,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,False,True,False
Examenlab Ltd,9650,19300,9650.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,False,False,False
Excel Imports Ltd,35000,35000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,MID ULSTER,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,False,False
Excel Plumbing Products (NI) Limited,30000,30000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,False,False
Excelledia,97500,894000,796500.0,0.8909395973154363,Creating Jobs / Capital Investment / Business Development,20,Qatar,SME,External,New,LAGAN VALLEY,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",True,True,True
Exi-Tite Ltd,20500,236500,216000.0,0.9133192389006343,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",True,True,True
Exi-Tite Ltd,39400,247000,207600.0,0.8404858299595142,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",True,True,True
Exi-Tite Ltd,5198,24717,19519.0,0.7896993971760327,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",False,True,False
Exi-Tite Ltd,3596,12951,9355.0,0.7223380433943325,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",False,True,False
Exi-Tite Ltd,5075,10150,5075.0,0.5,Covid Support,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",False,False,False
Exorna Kitchens,25000,77020,52020.0,0.6754089846793041,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,MANUFACTURING,False,True,False
Exploris Aquarium,27930,139650,111720.0,0.8,Covid Support,0,Northern Ireland,SME,Local,Local,STRANGFORD,"ARTS, ENTERTAINMENT AND RECREATION",False,True,False
Exploristics Ltd,19225,69247,50022.0,0.7223706442156339,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Exploristics Ltd,15000,30800,15800.0,0.512987012987013,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Exploristics Ltd,80000,670000,590000.0,0.8805970149253731,Creating Jobs / Capital Investment / Business Development,8,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,True,True,True
Exploristics Ltd,96941,285120,188179.0,0.6599992985409653,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Exploristics Ltd,49895,205984,156089.0,0.7577724483455026,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Exploristics Ltd,41253,158630,117377.0,0.739942003404148,Other,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Exploristics Ltd,7350,15000,7650.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Exploristics Ltd,12054,24965,12911.0,0.5171640296414981,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Exploristics Ltd,37280,74560,37280.0,0.5,Other,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Express Foodservice,12180,50400,38220.0,0.7583333333333333,Other,0,Northern Ireland,SME,Local,Local,FOYLE,MANUFACTURING,False,True,False
Extras NI,18220,45550,27330.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST EAST,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,False
Extras NI,22000,55000,33000.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST EAST,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,False
Eye Cove Limited,260,520,260.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,EAST ANTRIM,MANUFACTURING,False,False,False
Eye Cove Limited,1100,2200,1100.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,EAST ANTRIM,MANUFACTURING,False,False,False
Eye Cove Limited,400,800,400.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,EAST ANTRIM,MANUFACTURING,False,False,False
Kiverco Limited,3566,8915,5349.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
Kiverco Limited,29160,97200,68040.0,0.7,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,True
Kiverco Limited,16388,46430,30042.0,0.6470385526599182,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
Kiverco Limited,49650,165500,115850.0,0.7,Other,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
Kiverco Limited,18000,56000,38000.0,0.6785714285714286,Developing Overseas Trade Capability,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
Klubfunder Limited,35000,294200,259200.0,0.8810333106730116,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,True,True,True
KME Steelworks,337930,8004000,7666070.0,0.957779860069965,Creating Jobs / Capital Investment / Business Development,47,Irish Republic,SME,External,Existing,LAGAN VALLEY,MANUFACTURING,True,True,True
KMK Engineering,6875,13750,6875.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,False,False
Eye Cove Limited,8013,16025,8012.0,0.4999687987519501,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,EAST ANTRIM,MANUFACTURING,False,False,False
Eye Cove Limited,21545,21545,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,EAST ANTRIM,MANUFACTURING,False,False,False
Eye Cove Limited,10000,9246.48,-753.5200000000004,-0.081492632872185,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,EAST ANTRIM,MANUFACTURING,False,False,False
Eyekiller Ltd,2470,4940,2470.0,0.5,Developing Skills,0,Northern Ireland,SME,Local,Local,NORTH DOWN,INFORMATION AND COMMUNICATION,False,False,False
Eyekiller Ltd,1520,3800,2280.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NORTH DOWN,INFORMATION AND COMMUNICATION,False,True,False
